#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(2.5866729, 39.0718808, 36.8100152, -0.1301094, -0.0960509, 0.3254379, 0.9316308, 0.2235187, -2.1396399, -0.2848996, 0.6458007, -0.9027803, 0.5895731, 1.9608228, 1.3709574, -0.2234369, 0.0320359, -1.1093536, -0.1101600, -0.4806391, -1.5148222, -1.8736852, -1.2334528, 0.9421074, -0.7908200, 1.1799554, 0.2283508)    0    0   8.28977167  0 0.600 14.47442919
(3.0963086, 27.4725745, 31.6055412, -0.1733021, 0.5913076, -0.5482570, -0.5654520, -1.5927024, 0.6080369, -1.6446776, -0.1597047, 0.1701359, 0.0098944, -0.4811494, -0.8389943, -0.9099120, -0.1739689, 0.8934144, -0.0155079, -0.1004093, 0.7221729, -1.0982341, 0.4764342, -0.4619317, 0.7210595, 0.5086484, -1.2110042)    0    0   -38.01718859  0 0.600 -101.29297146
(-0.6283753, 30.2139926, 34.8551817, -0.2226836, -0.0930493, 0.6455409, -0.7245901, 0.4065281, 0.6166823, 0.4862890, 0.2251110, -0.9243715, 0.1365878, 1.5114628, -0.6579136, -0.2351594, -1.8156392, 1.3369356, -2.7093372, 0.2795008, -0.5746966, -0.7197497, 1.1153240, 0.1283659, 1.4124563, -0.4950202, 0.5315761)    0    0   -15.90588342  0 0.600 -46.01470855
(0.5182935, 35.7309427, 28.1431016, -0.1603728, -0.9809557, -0.0449529, 0.0999289, 0.8348304, 1.2337143, 0.4496264, 1.4964986, -0.1484353, -0.1732537, 0.3297300, -2.0365641, -1.6323236, -2.2137747, -0.6475381, 0.1518038, -0.5642513, -2.0268172, -0.6926402, -0.5104978, 0.9418037, -0.5365066, 0.1779457, -0.1274768)    0    0   -32.35951150  0 0.600 -87.14877876
(5.5830476, 30.7774078, 37.6626724, -0.8812825, 0.3535401, 0.0726896, 0.3050684, 1.3361215, -0.7707038, 0.9233596, -1.1611410, -0.7843736, -0.6260279, 0.3965773, -2.1338342, 0.2870948, 0.3490911, -0.9228783, 0.2850041, 2.2386583, -0.1183969, 0.4269837, 0.9046833, 0.1994471, -0.4629817, 0.9291870, 0.8337925)    0    0   9.62880558  0 0.600 17.82201395
(3.9850190, 36.4741051, 41.6237529, 0.7989969, 0.2949923, 0.4513622, 0.2661872, 1.6272693, -0.0941615, -0.4324515, -1.4856780, -0.2571317, 1.2242400, 0.3152862, 2.4987929, -0.1317448, -1.5077416, 0.3014464, 1.5535665, -1.1566900, -0.1984188, -0.3612162, 0.1046057, -1.5176055, -0.1927033, 0.6554792, 0.6662030)    0    0   2.38636630  0 0.600 -0.28408424
(0.7004729, 32.1360122, 31.4164406, 0.8819624, -0.0052385, 0.0730278, -0.4655983, 0.2354831, -0.3581471, 0.5440408, -0.3031431, 0.2668929, -1.3396644, -1.0303297, 0.1770184, 0.8579668, 0.8334791, 1.6026025, -1.4051543, -0.0266015, -0.2326396, -0.5854678, 0.5399730, 0.3025168, -0.7192267, -0.5462596, -1.5402581)    0    0   -15.81728530  0 0.600 -45.79321324
(5.4636392, 38.2747806, 41.1235883, 0.8271729, 0.3308950, 0.0533392, -0.4510525, 0.8997158, -0.4230491, 1.3045161, 0.5214205, 0.5210525, -0.6912992, 1.1893615, -0.6760107, 0.3669739, 1.5120320, -0.6186637, -0.7547268, -0.1549074, 0.2463932, -0.3496707, -3.7625332, -0.5155604, -0.4059835, 2.2370503, 1.8853003)    0    0   5.78641417  0 0.600 8.21603543
(2.0057510, 37.4338816, 33.3097281, -0.5140532, -0.5848105, -0.2999173, -0.5511766, 1.2822168, 0.2724486, -1.3723401, 0.4450171, 0.4367602, -0.1281941, 1.0231423, 0.8096942, 1.6121842, -1.1904894, -1.6241667, -0.3312745, 0.5944724, -0.1034824, -0.1865099, 0.8253645, -1.2685896, 1.7582156, 1.4956407, -0.6069786)    0    0   -23.73305232  0 0.600 -65.58263079
(-4.5159180, 31.1317905, 34.7495085, -0.5907775, 0.4622488, 0.0289844, -0.6606571, -1.7376787, -0.7678854, 0.7003507, 0.3912241, -1.0985768, -1.5698956, -0.3769341, 0.0195256, -0.7046595, -1.0302265, -0.2463841, 0.5565003, 0.3160601, -2.1429188, -0.6138486, 0.5841945, -1.0568592, -1.2426422, 0.5134172, 0.2502655)    0    0   -30.24583492  0 0.600 -81.86458729
(3.9895061, 31.4347222, 32.4524617, 0.2844476, 0.7807402, -0.3903348, -0.3964507, -1.9356681, 0.0428543, -0.9543738, -0.9914475, -0.4345882, 2.5018899, 0.8048634, 2.3436265, 1.7534893, -0.2266464, 0.1973394, 0.6304844, -0.1539602, -0.1405106, -1.1442473, 0.3355939, -0.2458373, -0.0704577, 1.0853612, 0.4657438)    0    0   -36.73147999  0 0.600 -98.07869998
(-7.0427065, 40.5882284, 39.7066141, -0.4443324, -0.8166653, 0.1219804, 0.3474871, -0.8239963, 0.3902676, -0.4628039, 0.8485934, 1.1126392, 0.1767515, -1.2152492, 0.0948258, 1.4716069, -0.1035691, 1.0609344, -0.1583261, -0.7738857, -0.7175482, -0.1187669, -0.4802220, -0.0867161, -0.2281568, 0.2456689, 0.4975103)    0    0   6.67241360  0 0.600 10.43103400
(4.3415544, 32.1346654, 36.0268791, -0.9878182, 0.0217750, -0.1463450, -0.0482108, -0.5005022, -1.7181290, -0.3346242, 0.9941940, 0.6520589, -0.5475233, 0.7896370, 0.0988507, -0.0454309, -1.2081717, 0.7795079, 0.0976737, 0.8856473, 0.1737286, 0.6668201, 0.3273255, -0.3862331, 0.7214259, 0.5302072, 0.3300115)    0    0   -4.73053488  0 0.600 -18.07633719
(5.3925028, 30.0580682, 32.6917811, 0.6825743, 0.3473808, 0.3184296, -0.5585889, 1.4474956, 0.4168854, 1.2658230, 0.2556966, 0.5702258, -1.3036142, 0.3298480, 1.5119094, -0.7384827, -0.5898246, -0.0669392, -1.0248167, 2.5673447, -1.3748134, 0.3891151, 1.2262970, -1.4840836, 0.9869065, -0.2901597, 0.4128525)    0    0   -12.84680509  0 0.600 -38.36701272
