-17.813535124 -5.932992587 -33.189481421 -0.254428682 -0.718977792 -0.597913087 0.246651415 0.405190662 0.266723871 -0.666556359 0.350459309 1.280039981 -0.417832768 -0.244323433 0.592005482 -0.596299949 0.048605347 0.026235406 -1.473175379 -0.340666105 -0.988875271 0.795850945 -0.585730797 -0.592661848 0.665803635 1.901579261 -0.118613573
-26.422709443 -16.365424327 -27.229761864 -0.650839279 0.740607245 -0.024738642 -0.165218467 -1.760384896 -0.139961874 0.374341207 0.198689972 0.190944504 -0.077608417 -1.404197815 0.533570722 0.462489110 -0.594748738 0.995712693 -0.094363040 1.769923642 1.143431447 0.154093044 -0.357351655 -0.493958762 1.955367311 0.521082585 -0.132733848
-23.687850664 -13.142161140 -36.245994825 -0.155917553 0.684016432 -0.710669945 -0.052530621 1.181874676 -0.377125189 0.343324602 0.210821710 1.517499040 -0.203298916 -1.161866423 1.506076971 -0.944020197 -2.015320220 -0.049094905 1.728673841 0.519123186 -0.740573376 -0.116077898 0.057803323 0.796140874 -1.619758356 -0.941936685 -1.724319723
-24.996388678 -7.068648010 -33.032381356 -0.778423195 -0.416145794 -0.468531796 -0.036850560 0.514536186 -1.337867127 -1.076871708 0.780239926 1.383112159 -0.365183341 0.500474457 -0.915625833 -0.732470858 1.102408107 -3.553945707 -1.428057835 0.088469942 -1.673885500 0.455420875 1.415853539 -0.364600476 0.008280273 1.001169821 -1.096832690
-21.828603661 -18.260930718 -30.238133634 -0.029931499 -0.576277237 -0.615091667 0.537281019 -1.809543379 -0.204334587 -1.179217400 -1.336488581 1.273773609 -0.501994099 -1.731601250 -2.045059562 -0.041456819 -0.388540202 0.762899987 -0.152341648 -1.805517538 -1.414341522 0.564522513 -1.318939799 -0.434665144 0.105488247 -1.808288974 -0.148102183
-24.093583628 -16.986826308 -27.077759552 0.495248673 -0.029966395 0.819757470 -0.286056739 -0.510674983 0.906988210 0.261780037 0.371976834 0.195109456 0.534373264 0.344717681 0.332672131 1.424809444 -0.542659395 0.058732313 -0.561487700 0.916634904 -0.736275634 1.418083410 1.471214656 -2.283725430 0.855304645 1.170472771 -0.068750643
-15.931642897 -14.346787840 -27.474295727 0.582715949 -0.274013339 -0.663370456 0.381180339 0.907114255 0.601262056 -1.254214350 1.983803466 0.427492434 0.779229378 -2.596317259 -1.761492596 0.946752246 -1.385604656 1.782452512 0.837616523 -0.318521132 -0.565239140 -0.411583575 -0.102964846 -0.637432908 0.385087221 -0.022552630 0.196059254
-20.375251584 -11.857215047 -20.911288789 0.838459614 -0.029086552 0.543678826 0.023511302 -1.356781894 0.788441037 0.139681751 0.376938026 -0.625979273 0.406782058 1.307060181 -0.728842440 0.762149630 -0.202984918 0.400929005 -0.213678483 0.805051065 -1.797019669 0.220122680 0.277363143 -0.303540717 0.268430993 0.173248686 -0.092271712
-27.885067233 -9.625146955 -25.181794962 -0.040611762 0.294642853 -0.944682425 -0.138243951 0.750191656 1.774306521 -1.139301928 1.249622906 -0.473927066 0.706038804 0.914917962 1.762025154 2.679173771 -0.331907416 0.053918826 -0.133820189 1.919811757 0.145190271 0.303258819 0.187399683 -0.488575979 -0.411727711 -0.732640465 0.571790986
-18.242942126 -15.795035795 -37.001288046 0.148789149 -0.929907273 0.276406934 0.191659750 -0.534014485 -0.537657624 1.930728467 -0.608539922 -2.305658057 1.950475241 0.779689807 -0.092948057 -0.579724806 1.993875740 -0.619638078 -1.316857166 0.312525496 -0.260766622 0.592681900 -0.897137493 0.011003230 2.058177396 -1.551651092 1.094000246
