#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(36.0146728, 19.1465542, -1.7799982, 0.2767880, 0.3835157, 0.8746339, -0.1063944, -0.7504161, 0.4296713, 0.2715514, -0.1197217, 1.0523881, -0.3749591, 0.5956276, -1.1360219, -0.2885997, -0.9914533, 0.0834768, 0.0707729, 0.1730973, -0.4712627, 0.9412991, -0.8611914, 0.5333909, -1.0604870, 0.8601645, 0.6793866)    0    0   11.35980696  6 0.520 14.14151746
(29.2032880, 19.1003259, -3.6777870, 0.0591271, -0.6558212, 0.6125925, 0.4371874, -0.3830821, 0.3642267, -2.3838480, 0.7748202, 1.1079948, -0.2000762, 0.5308985, 0.2001173, -0.0455943, 0.1163052, 0.9475295, 0.4272673, 0.8257377, 0.9428438, -0.4852433, -0.2748821, 0.1563492, -0.8526572, 0.1245921, 0.2066073)    0    0   9.45686262  5 1.840 11.78538582
(32.3705838, 13.8886286, -1.3111663, 0.2349376, -0.8679099, 0.0508122, -0.4346893, -0.0483394, -0.3052054, -0.1349879, -0.8915507, 0.6393143, 0.9956197, -0.2679606, -0.0558631, 0.8959005, 0.2552561, 0.8055141, -0.0316160, -0.9272555, -0.9883881, 0.6051812, -0.8417634, -0.6631654, 0.4959010, -0.4818369, -0.7814243)    0    0   15.69536002  0 0.640 19.61518788
(39.2753158, 7.7161273, -0.1526697, -0.0585642, 0.8728522, -0.0118747, 0.4843122, -0.2045598, -0.7852992, -1.9334573, 1.1154479, 0.0126732, -1.8253200, 1.2480827, -0.2582394, -0.1731150, -0.9475546, -0.6672179, -0.3336405, 0.7636481, 0.2768213, 0.6321440, -1.2071338, 0.7795896, -0.6581495, 0.9229567, -1.8616234)    0    0   11.71135836  0 0.400 14.69057604
(32.1164962, 14.1044307, -1.2929119, 0.2349376, -0.8679099, 0.0508122, -0.4346893, -0.0323935, -0.3786952, -0.1171191, -0.7206072, 0.4408494, 0.9155690, -0.2393359, 0.0964367, 0.6387969, 0.1656327, 0.8068232, -0.0013319, -0.9426752, -1.0151348, 0.6359603, -0.8352612, -0.6386847, 0.5873691, -0.5010455, -0.7702585)    0    0   15.78076437  0 0.400 19.98887220
(38.5043203, 15.6282093, -10.6082051, -0.5224725, -0.3982049, 0.7413563, 0.1372815, -0.2886784, 0.0910724, -0.0851065, -0.2672143, -0.3718819, -0.1069372, -0.5154304, -0.2601342, 0.5654282, -0.0968544, 0.2605195, -0.1993784, -0.1251032, -0.1915625, -0.9403466, 0.4666322, -0.3141820, -1.3523904, 0.1636980, 0.5140778)    0    0   8.99359780  5 1.960 11.28361614
(42.8079089, 10.9776805, -6.5785968, 0.4717665, 0.4135553, 0.7336733, -0.2610209, -0.5301507, 0.4920619, 0.0308517, -0.1136814, -0.5256984, 0.6491025, -0.9448135, -0.1056915, -0.8553407, -0.0302570, 0.3765303, 0.8470190, 1.3451112, 0.8327826, 0.0435151, 0.0074965, -1.5829888, -0.1460959, -0.6444840, 0.8939229)    0    0   10.42805333  6 0.480 12.96061557
(32.3255674, 13.8652317, -1.1448670, 0.2349376, -0.8679099, 0.0508122, -0.4346893, -0.0657234, -0.3137401, -0.1236700, -0.7704378, 0.6053547, 0.9330981, -0.2570912, -0.0011747, 0.8480644, 0.2370826, 0.8099155, -0.0413130, -0.9215856, -0.9998245, 0.6292317, -0.8264246, -0.6317848, 0.5278470, -0.4486151, -0.7727174)    0    0   15.67681625  4 0.560 19.65309948
(39.1361870, 7.7000853, -0.4477612, -0.0585642, 0.8728522, -0.0118747, 0.4843122, 0.0508581, -0.7293006, -1.8441105, 1.1042927, 0.2180617, -1.9747223, 1.2691748, 0.1553199, -0.0244984, -1.0564353, -0.6851821, -0.2936832, 0.8928177, 0.2236463, 0.7382938, -1.2953031, 0.7534531, -0.6403140, 0.6052049, -2.0594182)    0    0   11.74256725  0 0.400 14.75242123
(37.6827735, 23.7853244, -6.7067401, 0.8918008, -0.1304076, 0.4261960, -0.0777305, 1.9296956, -1.0342141, -0.5698173, 0.7507823, -0.0491365, 0.1650813, 0.5642957, 0.3981674, -0.5573405, -0.1247928, -0.5406695, 0.1208133, -0.4208688, 1.2656209, 0.1641996, -0.4093763, 0.3694219, 0.2393326, -0.4702992, 0.6224362)    0    0   10.30565607  3 0.320 12.76434560
(38.6804778, 15.0797038, -11.5638022, -0.5224725, -0.3982049, 0.7413563, 0.1372815, -0.3322615, 0.0654272, -0.0746433, -0.2762436, -0.3805651, -0.1466596, -0.5650886, -0.3230063, 0.5700763, -0.1128232, 0.2509679, -0.1824631, -0.0983816, -0.1870050, -0.9577413, 0.4858590, -0.3135583, -1.3552837, 0.1711550, 0.5283405)    0    0   8.95703455  6 4.440 11.16713246
(32.7495639, 9.9815253, -5.7741368, 0.2968321, 0.1758492, 0.6348746, -0.6913046, 1.6051693, 1.2273601, -1.0914177, -1.2640159, -1.8706805, 2.1203568, -0.5818116, -0.9196677, 0.1890510, -1.3520046, -0.0525359, 0.5535185, 0.4905884, -0.6193800, 0.6770222, 0.6263642, 0.2672357, 1.2150341, -0.0247355, 0.1868882)    0    0   12.84997098  21 0.000 16.19917779
(37.1587975, 24.0319503, -6.9583142, 0.8915825, -0.1305560, 0.4265541, -0.0780219, 1.8688220, -1.0350933, -0.5547480, 0.7784901, -0.0485608, 0.0223360, 0.5494362, 0.3373615, -0.6100210, -0.1779155, -0.4958871, 0.1204283, -0.1045372, 1.0540737, 0.2691374, -0.4204878, 0.0981922, 0.2505867, -0.2923215, 0.8564772)    0    0   10.28339653  6 0.320 12.83210406
(31.9415933, 14.0383108, -1.1160006, 0.2349376, -0.8679099, 0.0508122, -0.4346893, -0.0478431, -0.5255645, -0.2226370, -0.6484937, 0.2981865, 0.8418218, -0.2787312, 0.1800302, 0.6255248, 0.2140894, 0.8086186, -0.1037556, -0.9290857, -0.9386116, 0.5708159, -0.8629946, -0.7172000, 0.3188703, -0.4434757, -0.8056643)    0    0   15.52279467  0 0.400 19.57305701
(42.5203620, 11.1841656, -6.7401039, 0.4717665, 0.4135553, 0.7336733, -0.2610209, -0.7319885, 0.3426769, 0.1803639, -0.2395195, -0.2925578, 0.6543823, -1.1460514, -0.0481238, -0.9571674, 0.0019713, 0.3930395, 0.7563006, 1.0531616, 0.4661868, 0.1411466, 0.1968398, -1.4339435, -0.1741758, -0.6249001, 0.6956961)    0    0   10.51333991  17 3.400 12.93851305
(29.3853421, 18.8435527, -3.6630895, 0.0591271, -0.6558212, 0.6125925, 0.4371874, -0.4007828, 0.4752647, -2.4560508, 0.7829957, 1.2176615, -0.1994829, 0.5766113, 0.1102744, 0.0347973, 0.1865271, 0.9389901, 0.4309168, 0.8529561, 0.9469260, -0.5104658, -0.2738789, 0.1650552, -0.8148592, 0.1329228, 0.1897788)    0    0   9.36331920  4 0.440 11.86792845
(37.0273261, 24.0537532, -6.9599958, 0.8918005, -0.1304078, 0.4261966, -0.0777310, 1.6932695, -0.9353228, -0.5229058, 0.7540867, 0.0030168, -0.0528572, 0.5432333, 0.2440298, -0.6248148, -0.2407664, -0.5788722, 0.1366740, -0.2146315, 1.1296829, 0.2387974, -0.4576627, 0.2170809, 0.2555223, -0.3922835, 0.8340518)    0    0   10.46604013  4 0.800 13.03496743
(44.1422704, 17.9238745, -1.6827373, -0.0383222, -0.3806027, -0.9238971, 0.0093342, -0.9432501, -0.2316341, -0.8674822, 0.4915040, 0.5571380, -2.5120651, -1.7194465, 0.4318443, -0.1270941, -1.2518991, -0.4842176, 0.1558016, 1.4635855, 0.8637631, -2.1724987, 0.7404912, 0.1242256, 0.3317059, -0.3244114, -0.7506818)    0    0   7.95082485  5 4.920 9.93695557
(32.3489044, 9.4821981, -5.9724046, 0.2968321, 0.1758492, 0.6348746, -0.6913046, 1.5154758, 1.2917213, -1.3109671, -1.0426245, -1.6756836, 1.7440236, -0.2929199, -0.9429763, 0.0710320, -1.3297372, 0.0299820, 0.3676520, 0.1637890, -0.4944675, 0.6844904, 0.9025902, 0.3569505, 1.2438914, -0.3055954, 0.5864356)    0    0   12.82189267  0 0.400 16.05247785
(32.0468559, 13.9565411, -1.9154401, 0.2349376, -0.8679099, 0.0508122, -0.4346893, -0.0320989, -0.3380810, -0.1739413, -0.9994244, 0.6320381, 1.0431181, -0.2889082, -0.0869625, 0.9325716, 0.2844433, 0.7627055, -0.3099640, -1.6315308, -0.9857070, 1.2059444, -0.8276966, -0.6485644, 0.7651283, -0.3808371, -0.6554434)    0    0   15.79035949  4 0.640 19.76209499
