51.960266204 -17.838342345 -41.852439022 -0.335005762 0.128125756 0.511755482 0.780679997 0.166842372 -0.659780149 -0.491507782 -1.423275931 0.869017683 -0.016710207 -1.015249994 0.413281812 -0.070499304 0.564482352 -1.342752935 -0.655400570 -0.459574420 1.237280738 0.053879029 0.460169148 0.165453961 -0.767031209 -0.217068879 0.082907375
48.040035608 -18.554039896 -33.306344549 -0.523220177 0.082130352 0.037321719 -0.847409193 0.961353283 -1.038098083 -0.260764143 -1.049560937 -1.828095770 -0.618447278 0.788603141 -1.777558390 -2.473713897 -0.371278209 -0.129716207 3.578971246 0.359804870 -1.630583532 -0.366760590 0.194935214 -1.073739027 -1.501995203 0.688737242 -0.820287183
46.584449649 -15.288803874 -40.943267766 0.768427242 -0.558022392 -0.249519282 -0.189395651 0.128988679 0.104999269 0.420167945 1.008152266 0.521911725 -0.848486710 -0.290294795 -0.279377226 0.187501692 1.347148094 -1.594931684 0.132433416 -1.062180365 0.808073390 0.470713705 0.165920518 -0.363763960 0.317060871 0.682361527 -1.806111367
50.479470188 -15.503059978 -45.385700786 0.124256265 0.911870316 0.105826729 0.376634585 1.929795612 1.656502463 0.209959479 -0.767246016 -1.340074711 3.319229032 0.544392975 -0.240430487 2.005787149 -0.461207642 -0.539958289 -0.690887116 -0.865216425 -1.400550158 -0.025888679 -0.373836397 -0.227166325 -0.503699538 -0.405352611 -0.873333059
57.381545817 -11.808890449 -30.836449972 -0.409408720 -0.897327333 0.114258292 0.118883140 0.619091375 -1.977353001 0.847192415 -1.355011531 -0.113845177 1.330884273 0.229232447 -1.082506367 -0.503535946 1.437715247 0.038488060 0.724159620 -0.925676340 0.550460435 -1.601118026 0.671525563 -0.688921996 -1.089727211 -0.941399788 0.008343522
50.061045512 -2.271261590 -38.669868162 0.707419249 -0.242139484 -0.161611793 -0.644055980 -0.229351417 -1.328900200 0.210489966 0.957012239 1.561966010 0.776455965 -0.959797495 0.496512891 0.915793850 -0.338531659 -0.370551706 -0.427108002 -1.124011735 0.167523616 0.091067242 1.099204914 0.267157626 -0.919602879 -0.225103569 -0.271066771
56.248978636 -19.473656401 -39.288330904 -0.014534319 -0.931647433 0.323119341 -0.165576889 -0.814085060 0.159382512 0.019585162 -0.078307004 0.346332404 -0.182861321 0.087648871 -0.679834275 -0.422857454 0.797817574 1.133459680 -0.644642974 1.723755094 -1.148753156 0.885708884 0.544219670 -1.165191658 0.978510497 0.825450216 -0.661607338
58.988618993 -15.710784650 -40.631679247 0.574946740 0.290803938 -0.264382683 -0.717614878 0.319912521 -0.295181380 0.697290918 1.122397292 1.581273138 -0.212020168 -0.627646089 -0.424436028 -0.821902568 0.872349880 -0.045855687 1.019805054 -0.016850354 -0.738962002 -0.146187300 1.572334535 1.268600546 -0.863367506 -0.250165460 -1.419997923
49.650541708 -16.873628107 -37.494134570 0.444393393 -0.460077402 0.231461001 0.732986426 -0.005939169 -0.071989656 0.514834208 -0.510791670 -1.213178483 -0.154752806 0.276398780 0.704577490 -0.322579159 1.073731466 -0.143433853 0.105539067 -0.800173029 0.688890026 -0.483635141 0.222091462 0.203145115 1.440707799 0.284251198 -0.135266225
46.818205726 -4.386682708 -33.354468076 -0.108477604 -0.196746402 0.522060319 -0.822785808 0.262335774 0.013565083 0.602854180 -1.163900583 0.180457181 0.588074005 -0.541494747 0.931351897 -1.118532396 2.285964990 1.282735001 -0.241570183 -1.035070214 -0.965745714 -0.406570507 0.748611696 -0.770840769 -1.148603500 0.181539993 0.902851185
45.152930774 -4.725679813 -36.029584954 0.753026940 -0.575902898 -0.276952600 -0.156791381 -1.109129154 0.449703314 0.455938113 0.924331559 0.169194746 0.417990816 -0.040700920 -0.201363246 0.138103453 -0.645331586 -0.661552146 -0.319440950 -0.999074928 1.141770620 -1.410954157 -0.793341397 0.326105528 0.488748694 -1.584469326 -0.086508379
56.540592987 -17.113633186 -36.904907573 -0.607101013 -0.130545721 -0.760590943 -0.189440206 -0.462446658 -0.210969036 0.666706985 1.351789744 2.397515603 0.094281226 -0.467037609 -0.192337743 1.441833316 -0.303313367 -0.827107736 -0.557229367 -0.694104989 -1.377780388 1.899823507 1.848788525 1.060426275 -0.987023187 0.936772973 0.151216426
46.321389650 -5.988399091 -36.953453179 -0.535626658 0.694419754 -0.442968159 -0.186184046 0.869212325 0.221018011 -1.852845804 -0.000973335 -1.209500310 -1.953631289 1.900978303 -0.824378775 0.748166266 1.083710940 0.058319185 0.054691905 -0.777957201 0.732617613 -1.498002578 1.346219261 0.554311648 1.225174578 0.098908537 0.227885540
48.442228233 -2.116717534 -39.244922499 -0.059812261 0.307921492 0.254737968 0.914721496 -0.095988292 0.672480750 1.505767801 1.550821068 -1.347797873 -3.409504496 1.512652848 1.712615648 -1.079623547 -0.374179378 -0.235351379 0.917475349 -0.804503555 1.014832831 0.813848129 2.647257200 0.138153012 1.500729829 0.659122077 -0.296122381
51.578235151 -10.473110850 -39.228963313 0.501634471 -0.581793722 0.053191078 -0.638004414 -1.486987108 -1.037187179 -0.827838842 1.370238711 -0.644578893 0.554438078 -1.585547086 3.030207331 0.391950776 1.101215741 0.578623557 1.158538002 -0.488344024 -0.375573749 -1.385521210 1.037226276 -1.229145374 -0.559827418 1.162305413 0.487150126
57.209181134 -17.882272977 -38.944843334 -0.777456735 -0.606051256 -0.012796599 -0.167628001 -0.611283794 0.732596731 1.298144857 -0.881123052 -0.380851931 0.254076662 -0.230432590 0.237760571 2.449688556 0.597357973 -0.807245186 1.767112175 -0.839878064 -0.829132244 -1.772372280 0.742673150 1.601201390 -0.786841158 0.103179322 -0.752887077
53.001662220 -12.276424356 -35.352242898 0.247065523 0.745386569 -0.391593694 -0.479595526 -0.145504659 0.550634892 -0.088594000 -0.442002066 0.873261844 -0.369464703 -0.503183658 0.643359783 -0.159202773 2.097185820 0.272281575 1.869482559 -1.260378425 -0.444564729 -1.837582444 0.663838243 0.102704919 0.289202603 -0.845112950 -1.316112517
49.223491321 -20.213892146 -37.719491668 0.178071579 0.959834150 0.121884080 0.179313100 -0.403091830 -0.776917693 1.310170059 -0.647157503 0.193646244 -1.156580542 1.748934163 1.098888560 0.206543705 0.983880634 0.487714029 -1.930887404 -0.682203130 -0.517353072 0.091119623 0.004512488 -0.178813084 -0.460542995 -0.979830821 -0.330793672
42.617110466 -13.092589851 -38.422881347 -0.340397226 0.823307753 0.330158010 -0.311913066 -0.401856943 -0.431494185 0.303719130 0.594496321 -0.674621583 0.974678388 0.054887527 -1.242716317 -1.199308700 0.546684041 -0.435993046 -0.476710546 -0.402524611 0.546900205 0.041301640 -0.264663672 0.988641542 1.023275705 -1.097580572 -0.256982563
52.392107195 -15.644930652 -33.941857339 -0.887248528 0.259036621 -0.370459954 -0.091921165 -1.368748361 -0.222046740 -0.824951785 1.106405463 -0.464818395 1.535910776 -0.476436268 0.989264377 1.660175309 -2.305089662 0.261621328 -1.184057715 -0.191218883 -0.904728162 1.012332056 -1.737412315 1.537713722 0.322286108 -0.741191746 -0.260708315
