#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-38.4601328, -10.9604521, 15.5127629, 0.2131079, -0.4824886, 0.8446421, 0.0914852, 0.6163444, -0.6981726, -1.1977441, 0.0355722, -1.8176770, 0.5411689, -1.0430540, -0.1468086, 0.5310675, -0.7796126, -2.0206535, -0.8566042, -0.4313827, 0.3110051, -0.8791985, -0.1897761, 0.8372840, 1.1539115, -1.0946271, -0.0896171)    0    0   8.80392813  4 2.240 11.09520517
(-38.5830647, -10.9629740, 15.1611763, 0.2131062, -0.4824913, 0.8446408, 0.0914862, 0.4900658, -0.7927274, -1.4577759, 0.0882940, -1.9286280, 0.5428767, -1.2835687, -0.2367268, 0.5287248, -0.6847113, -1.7541410, -0.8003224, -0.2747739, 0.3399934, -0.8327243, -0.2857013, 0.7706483, 1.1115317, -0.9801911, -0.0871857)    0    0   8.70203204  5 0.400 11.00757658
(-38.2694345, -10.6141741, 14.9402743, 0.2131066, -0.4824907, 0.8446411, 0.0914860, 0.5854296, -0.6671291, -1.0864923, 0.1134440, -1.8267952, 0.6483167, -0.9183399, -0.1867629, 0.4122806, -0.7911116, -1.8950868, -0.8339564, -0.3632914, 0.3182629, -0.8565079, -0.2306671, 0.8045483, 1.1298476, -1.0409749, -0.0867090)    0    0   8.64322453  17 0.000 10.68264313
(-31.4324288, -10.4202091, 11.9702566, 0.2472630, -0.7380872, -0.0652310, 0.6243662, 0.0093886, -1.0681337, 0.8733316, 0.5760260, 1.7988781, 0.0841518, 1.5348380, 0.6095732, -1.2065191, -0.1412679, 0.9097107, 0.5750022, -0.5040086, -0.0665885, -0.0676491, -0.1538321, -1.3273968, 0.0814710, 0.0961085, 0.0306895)    0    0   15.25217972  1 5.000 19.10526252
(-34.6927571, -15.4324725, 12.8855147, 0.2396528, 0.3233159, -0.9144036, 0.0435831, -0.2910160, -0.4882916, -0.3683873, 0.6023698, 1.1388739, 1.3516773, -1.4900050, 1.3370779, -0.1956676, 0.7002422, -0.1208149, -0.1294422, -0.1154591, -0.7138656, -0.7718691, -1.4775002, 0.0692010, 1.7295467, -0.5400911, -0.8267726)    0    0   13.71671090  3 5.000 17.30575912
(-38.6360470, -5.5332773, 6.3781152, -0.5671537, -0.7136709, -0.2781894, -0.3026901, 0.1008250, -2.5200249, -0.8690178, 0.6265308, -0.0041180, -0.1499213, 1.8622913, 1.2371657, 0.2582266, -0.7786440, -1.8067049, -0.0500383, 0.7951374, 1.6207326, 0.3304587, -0.8559920, 0.0753278, 1.0639243, 1.2641327, 0.0876393)    0    0   7.84991611  2 1.160 9.80635167
(-36.9906356, -15.8014672, 13.7669953, 0.7754634, -0.0717469, -0.1855137, 0.5992442, 0.1795634, 0.2668025, 0.8299254, 0.8940143, -0.2949971, 0.5067323, -3.3210741, -0.5537378, 0.3323328, -0.7317311, 0.1572749, -0.4856920, 0.2850542, -0.5769351, 1.3120138, 0.2406914, 0.0839285, -0.0341170, 0.5699862, -0.2396733)    0    0   10.28257374  1 1.160 12.98994722
(-40.4112641, -10.4152613, -0.3081130, 0.3306765, 0.3329777, -0.5381285, -0.7001405, 0.1386131, 0.3098637, -1.7738268, 1.0722133, -0.5150418, -0.1722918, -1.4198125, -1.2719119, -0.1648469, 1.6399111, -0.3345638, -0.1740827, -0.5653172, 0.4098062, 0.2464874, -0.4828211, 0.6143817, 0.1151396, -0.9613210, -0.1873028)    0    0   -5.43267728  1 5.000 -6.54392176
(-44.0325790, -14.7515907, 9.1827211, -0.1707629, 0.4189316, -0.0725278, -0.8888622, -0.5051822, -0.1773070, 0.4541966, 0.2083583, 0.1421689, -0.8611631, 1.2274081, 0.2784941, 0.4989468, 0.2366141, -0.3675741, -0.2138579, -0.1686412, -0.1802504, -0.0588605, 1.0909827, -0.4884091, 0.6861340, 0.2394801, -0.2112484)    0    0   7.72430766  9 0.040 9.63876006
(-45.1455205, -7.3611488, 0.6786462, 0.7871320, -0.0676455, -0.5715873, 0.2216650, -0.9957643, -0.5740396, -1.0602255, -1.4685411, 0.9955821, 0.6819026, 0.2739379, -1.1389891, 0.6021862, -0.1978382, -1.7099429, 0.8302182, -1.3719529, 0.1400889, -0.2204770, 0.6892623, 1.2389856, 0.4035535, -1.2795164, -0.1758204)    0    0   7.52023729  3 0.760 9.48852312
(-44.2094609, -15.2760586, 8.8999869, -0.1707905, 0.4188911, -0.0726146, -0.8888689, -0.7205030, -0.3453806, 0.5751634, 0.2093650, 0.1198258, -0.9363551, 1.1965856, 0.2680330, 0.4316009, 0.2040969, -0.4488017, -0.1897228, 0.0130657, -0.3321916, 0.0772995, 0.9740729, -0.1710662, 0.6642254, 0.3350100, -0.1070120)    0    0   7.83605043  12 3.400 9.42614735
(-36.4941420, -4.5861925, 3.9208635, 0.1655455, 0.5155353, 0.3060892, -0.7830245, -1.5649730, -1.3896263, 1.2986391, -0.5846841, 0.9132230, 0.4748749, -1.6364998, -0.4362824, 0.2389166, 1.1221935, -0.5716094, 0.0919802, -0.4723868, -0.4274571, 0.6451309, 1.0727930, 0.5341907, -0.9880705, 0.7145795, 0.0808851)    0    0   10.14957423  2 0.400 12.71416368
(-38.6401391, -10.3585228, 15.1842763, 0.2131072, -0.4824897, 0.8446416, 0.0914857, 0.6037303, -0.6997547, -1.1218680, 0.0046736, -1.8115835, 0.5991756, -0.9014193, -0.1487689, 0.5222751, -0.8305814, -2.3098074, -0.9390442, -0.5251422, 0.1703587, -1.0888861, -0.1711190, 0.7172580, 1.1720791, -1.2784583, -0.0501445)    0    0   8.79846933  5 0.560 11.11914790
(-39.3005434, -1.8301705, 6.4860943, -0.1197380, 0.8819592, 0.3009883, 0.3423693, 0.9502178, 0.0134424, 0.2113715, 0.3445604, -2.1903143, 1.6479453, 0.0424411, 0.8696237, 2.0110096, 0.3426817, 0.1144161, 0.7921481, -1.5363335, 0.6927739, -0.9188279, -0.7113568, 0.0078297, -0.0357673, -0.9140409, 1.1799556)    0    0   11.31197246  0 0.400 14.14774120
(-45.0840458, -7.1244117, 0.5228036, 0.7871320, -0.0676455, -0.5715873, 0.2216650, -0.8566839, -0.6985882, -0.9843194, -1.3720773, 0.7927154, 0.6368356, 0.3716845, -1.1137466, 0.7057561, -0.2040460, -1.6232464, 0.8667735, -1.2850837, 0.1360466, -0.3053243, 0.6191808, 1.1192281, 0.4208488, -1.1792820, -0.1981433)    0    0   7.35923624  3 0.560 9.23201408
(-44.6526974, -15.2389963, 8.6582552, -0.1707690, 0.4189227, -0.0725469, -0.8888637, -0.6495177, -0.3384304, 0.5669769, 0.2039568, 0.2358832, -0.9160052, 1.2267835, 0.2316697, 0.5519189, 0.2433046, -0.3510750, -0.0742346, -0.1012631, -0.1703244, 0.0301948, 0.9879753, -0.3269971, 0.5266222, 0.2476045, -0.2032197)    0    0   8.06534098  8 3.640 10.37112928
(-35.9011707, -4.6343801, 3.6852002, 0.1655455, 0.5155353, 0.3060892, -0.7830245, -1.3671848, -1.4046188, 1.3492257, -0.6909479, 1.0103277, 0.6133321, -1.4395691, -0.7104309, 0.4440698, 1.0004047, -0.6787958, -0.1220431, -0.4774088, -0.5318383, 0.5527412, 0.7921264, 0.7523921, -0.9558706, 0.6431361, 0.3320165)    0    0   10.33993456  1 0.960 13.00750584
